epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,0.6821441275834226,0.5595238095238095,0.7447272423993457,0.5
2,0.4866342825853095,0.7789115646258503,0.7494713189927015,0.5
3,0.3983187305861387,0.8401360544217688,0.7719367214224555,0.5340909090909091
4,0.35631174292592777,0.8639455782312925,0.767853723669594,0.5795454545454546
5,0.3320227328333117,0.8690476190476191,0.772097709165378,0.5909090909090909
6,0.2641348678580656,0.9030612244897959,0.6926223630593582,0.6704545454545454
7,0.2458868979184958,0.9183673469387755,0.7541472254828974,0.6704545454545454
8,0.20372554827576542,0.9217687074829932,0.8162356112152338,0.625
9,0.18724232630132615,0.935374149659864,0.7556733568622307,0.6704545454545454
10,0.16635464377254627,0.9523809523809523,0.7779566542330113,0.6590909090909091
11,0.16425026286089298,0.9455782312925171,0.8564898280257528,0.6477272727272727
12,0.1438992477471934,0.9421768707482994,0.8902588701722297,0.625
13,0.14497398214373536,0.9438775510204082,0.8274880747988143,0.6704545454545454
14,0.14150704252121804,0.9506802721088435,0.8639573636888103,0.6931818181818182
15,0.14444507712571167,0.9404761904761905,0.9374244600873102,0.6363636363636364
16,0.12910230131027903,0.9574829931972789,0.9040774449028752,0.6704545454545454
17,0.10241195803855033,0.9693877551020408,0.9791637118905783,0.6590909090909091
18,0.13326144469945475,0.9472789115646258,1.0456841008483686,0.6022727272727273
19,0.12262508627429183,0.9540816326530612,0.8978195730173453,0.6818181818181818
20,0.10288000201517764,0.9659863945578231,0.9087379107421095,0.7045454545454546
21,0.11515799258914015,0.9540816326530612,0.9725086909126152,0.7045454545454546
22,0.11460466736921293,0.9608843537414966,0.935719193044034,0.6704545454545454
23,0.08798625162095038,0.9727891156462585,1.0691812238232656,0.6704545454545454
24,0.09702741276222554,0.9642857142857143,1.0447380973280154,0.6363636363636364
25,0.08858650578379941,0.967687074829932,0.9285992190919139,0.7272727272727273
26,0.08002649792323528,0.9761904761904762,1.038991303564134,0.6818181818181818
27,0.09903660431570772,0.967687074829932,1.1028863700233738,0.6363636363636364
28,0.10666202557598697,0.9472789115646258,1.080775709632276,0.6818181818181818
29,0.0944474086745129,0.9710884353741497,1.0556982960551977,0.6590909090909091
30,0.08086399072432751,0.9761904761904762,1.0050321136474272,0.6931818181818182
31,0.09832613137024011,0.967687074829932,1.0947481189769777,0.6363636363636364
32,0.07871358203106976,0.9659863945578231,1.0888093996750698,0.6704545454545454
33,0.06582484515775851,0.9795918367346939,1.1349239105739715,0.6704545454545454
34,0.08025102573199448,0.9710884353741497,1.0869369411375374,0.6477272727272727
35,0.059378881834516284,0.9795918367346939,1.1674389302921058,0.6590909090909091
36,0.07772221768812038,0.9727891156462585,1.217759785962037,0.6704545454545454
