validation_dyad,best_epoch,best_validation_loss,best_validation_accuracy,final_train_loss,final_train_accuracy,final_validation_loss,final_validation_accuracy
J1,3,4.81538831052326,0.5833333333333334,0.16296620985582289,0.9577702702702703,5.492479277109461,0.6190476190476191
J2,3,4.63341758058364,0.6022727272727273,0.09404931535033331,0.9812925170068028,6.0922572286905385,0.5340909090909091
J4,5,5.319173459498529,0.5909090909090909,0.10779455931749576,0.9778911564625851,6.549807186692615,0.6022727272727273
J5,6,5.017055706375024,0.5454545454545454,0.07169330477791137,0.9812925170068028,6.828038176860321,0.5
J7,7,5.151205554445782,0.5454545454545454,0.11699793735890081,0.9761904761904762,7.449697074229004,0.5681818181818182
J8,7,4.937517448124709,0.515625,0.2661823456479364,0.9591503267973857,8.899278480093926,0.421875
J10,5,4.841678917767819,0.5227272727272727,0.1731016825058414,0.9693877551020408,7.037430556639182,0.5227272727272727
J15,16,6.170071083119348,0.6136363636363636,0.3171365248517491,0.95578231292517,12.263260947371071,0.5113636363636364
