validation_dyad,best_epoch,best_validation_loss,best_validation_accuracy,final_train_loss,final_train_accuracy,final_validation_loss,final_validation_accuracy
J1,5,0.6116390262863466,0.6904761904761905,0.32979994389184175,0.8650793650793651,87.63890266418457,0.5
J2,4,1.2706264403056016,0.5,0.30363275058567524,0.874,33.37664484977722,0.5
J4,8,0.3778807124630971,0.8863636363636364,0.2840685302671045,0.864,44.44381106983531,0.5
J5,8,1.5217139918611131,0.5,0.3173281550779939,0.838,4.085894727958393,0.5
J7,42,0.8318798345598307,0.5,0.19285665053874254,0.92,103.10457554730502,0.5
J8,29,0.837784907547757,0.484375,0.22655697963209395,0.9083969465648855,33.71942646801472,0.5
J10,10,0.6206447593867779,0.7386363636363636,0.2563043938577175,0.898,3.700333847240968,0.6363636363636364
