epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,0.45442764243098344,0.7840136054421769,0.7100434983995828,0.6704545454545454
2,0.41387708894401587,0.7976190476190477,0.33641615366055205,0.8181818181818182
3,0.3414411806076968,0.8605442176870748,0.6986280655996366,0.7272727272727273
4,0.3385157973955379,0.8673469387755102,0.5321061880412427,0.7727272727272727
5,0.33421029762814747,0.8605442176870748,0.3853199536996809,0.8636363636363636
6,0.31149800111964143,0.8792517006802721,0.3786511944437569,0.8295454545454546
7,0.3111445845079412,0.8741496598639455,0.42545409712263127,0.7954545454545454
8,0.30937584186112194,0.8826530612244898,0.34956021192060277,0.8409090909090909
9,0.30478014906260126,0.8877551020408163,0.420831573873081,0.7727272727272727
10,0.2678501523657366,0.8962585034013606,0.3042573475871574,0.8295454545454546
11,0.3022534851409292,0.8741496598639455,0.32283873146992514,0.8522727272727273
12,0.24846218375261037,0.8945578231292517,0.3824612684389153,0.8295454545454546
13,0.26154157134457207,0.9115646258503401,0.2569221660325473,0.8863636363636364
14,0.26374490926086547,0.9047619047619048,0.35696233369791036,0.8636363636363636
15,0.20084302072558982,0.9217687074829932,0.2905159087862227,0.875
16,0.3059283607191134,0.8639455782312925,0.2600916028022766,0.8636363636363636
17,0.267356022826529,0.9030612244897959,0.6957474781030958,0.8068181818181818
18,0.24739025107610235,0.8877551020408163,0.46144105087627063,0.7954545454545454
19,0.19699889108012777,0.9268707482993197,0.266498406925662,0.8863636363636364
20,0.20620636265490483,0.9149659863945578,0.2301769628485834,0.8977272727272727
21,0.1883527624775611,0.9285714285714286,0.30672934030140325,0.8977272727272727
22,0.1876407443620201,0.9251700680272109,0.6190256274210035,0.8181818181818182
23,0.20677042833836687,0.9251700680272109,0.38420880638295785,0.8522727272727273
24,0.22042263727508435,0.9149659863945578,0.5779616550637663,0.8409090909090909
25,0.172667217859444,0.9336734693877551,1.5734117713370572,0.7045454545454546
26,0.20383760046338992,0.9302721088435374,0.27622323303710966,0.8977272727272727
27,0.20722298315079996,0.9166666666666666,0.5302146103402431,0.7727272727272727
28,0.1878342835134019,0.9183673469387755,0.7517471049293156,0.7954545454545454
29,0.134229362880507,0.9387755102040817,0.5854850107332988,0.8636363636363636
30,0.1767429863986738,0.9404761904761905,0.3605889163022353,0.8409090909090909
31,0.16801576130488113,0.9251700680272109,1.3492569234380922,0.6704545454545454
32,0.2164209123891319,0.8928571428571429,0.2223289521749724,0.9090909090909091
33,0.15184345921314618,0.9370748299319728,0.3412963721731847,0.875
34,0.1558183650246609,0.9387755102040817,0.23310290174876255,0.8863636363636364
35,0.2262937751239115,0.9047619047619048,0.2420192311295647,0.9204545454545454
36,0.11193725980915681,0.9591836734693877,0.2927967975741591,0.8977272727272727
37,0.1376470789694636,0.9489795918367347,0.24422673492385497,0.9318181818181818
38,0.18996324323016364,0.9336734693877551,0.23521598013361322,0.9090909090909091
39,0.13828178353886417,0.9472789115646258,0.6463665513338955,0.8522727272727273
40,0.09604375812975012,0.967687074829932,0.6436165919784055,0.8181818181818182
41,0.0596726900443742,0.9778911564625851,0.9186154436161318,0.7840909090909091
42,0.18307407996519254,0.9302721088435374,0.46692071946083824,0.8068181818181818
43,0.1653295724958496,0.9404761904761905,0.3511380841426382,0.8522727272727273
44,0.14378989411741305,0.9472789115646258,0.24235706934864124,0.9318181818181818
45,0.09435031746910014,0.9659863945578231,0.35367739686361427,0.8522727272727273
46,0.10606106425321513,0.95578231292517,0.2971958431880921,0.8977272727272727
47,0.12660282162662762,0.9608843537414966,0.8204656366347494,0.7954545454545454
