validation_dyad,best_epoch,best_validation_loss,best_validation_accuracy,final_train_loss,final_train_accuracy,final_validation_loss,final_validation_accuracy
J1,36,0.14830697970908313,0.9761904761904762,0.2303883311798091,0.9037162162162162,0.30843538680069504,0.8214285714285714
J2,10,0.40153489414263854,0.7954545454545454,0.28546183185373136,0.8758503401360545,0.6841058085926555,0.7727272727272727
J4,35,0.22333526943640952,0.8863636363636364,0.23384514177015342,0.8962585034013606,0.25444842714139004,0.875
J5,50,0.17503756125965578,0.9545454545454546,0.21629212090989486,0.9166666666666666,0.23898290271278133,0.9204545454545454
J7,31,0.36309085481546144,0.8522727272727273,0.23169121433359882,0.9098639455782312,0.4584737176244909,0.7954545454545454
J8,8,0.5250839947257191,0.765625,0.2997624228793665,0.8774509803921569,0.831999710877426,0.671875
J10,15,0.11113911593036557,0.9431818181818182,0.30065689318287536,0.8758503401360545,0.1573388088621538,0.9204545454545454
J15,13,0.2970304548825053,0.8522727272727273,0.29791826827666995,0.8775510204081632,0.3214391424024308,0.875
