validation_dyad,best_epoch,best_validation_loss,best_validation_accuracy,final_train_loss,final_train_accuracy,final_validation_loss,final_validation_accuracy
J1,38,0.18520652383033717,0.9285714285714286,0.25880834986899226,0.8928571428571429,0.33620584698482636,0.8095238095238095
J2,7,0.47929194112392987,0.7840909090909091,0.2796929642185569,0.894,1.3041064793413335,0.7272727272727273
J4,28,0.21538005978800356,0.8863636363636364,0.28860703904181717,0.894,0.23548912311988798,0.9318181818181818
J5,15,0.1993688008197668,0.9204545454545454,0.25872706962749364,0.902,0.24025073370218955,0.9204545454545454
J7,42,0.3960814734243534,0.75,0.25472004754468797,0.904,0.593746754764156,0.6818181818181818
J8,3,0.5726653817109764,0.6875,0.27706920274512004,0.8874045801526718,0.6901342795463279,0.71875
J10,25,0.13550828090360897,0.9545454545454546,0.279931260086596,0.884,0.1395811778016981,0.9545454545454546
