epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,0.655566453756321,0.6054421768707483,0.7149105088954623,0.5
2,0.4362225135420861,0.8061224489795918,0.6024375310675665,0.7045454545454546
3,0.32142487274115383,0.8656462585034014,0.5919192292812195,0.6590909090909091
4,0.2947039358495247,0.8758503401360545,0.5555149555544961,0.7045454545454546
5,0.25702823049762624,0.9047619047619048,0.6144119507887147,0.6818181818181818
6,0.20856398884539626,0.9149659863945578,0.564574422611093,0.7727272727272727
7,0.1965857634121286,0.9268707482993197,0.6354580993171443,0.7045454545454546
8,0.1511016713620043,0.9506802721088435,0.7305847701023925,0.7045454545454546
9,0.1561076868726194,0.9438775510204082,0.6719797224822369,0.7045454545454546
10,0.1193666958066375,0.9608843537414966,0.6784250771796162,0.6818181818181818
11,0.14805432677278485,0.935374149659864,0.9315910635685379,0.7272727272727273
12,0.10720172993538642,0.9608843537414966,0.7090657069982792,0.7159090909090909
13,0.09560770314815613,0.9642857142857143,0.8296798360216516,0.7727272727272727
14,0.08292544278672376,0.9710884353741497,0.8399891165317968,0.6363636363636364
15,0.12537168073911398,0.9523809523809523,0.7969273494090885,0.6818181818181818
16,0.0927245225791018,0.9727891156462585,0.7287402412832968,0.7386363636363636
17,0.09794590459244808,0.9659863945578231,0.8300027713835747,0.6704545454545454
18,0.09820681650951413,0.9710884353741497,0.9429404312660071,0.6704545454545454
19,0.05816847075004175,0.9829931972789115,0.8772818351439624,0.6931818181818182
20,0.09172805118038743,0.9625850340136054,0.8851345284757289,0.7159090909090909
21,0.05784676293020856,0.9897959183673469,0.8820605228485708,0.7045454545454546
22,0.06588506579918721,0.9693877551020408,0.8582941129253331,0.7386363636363636
23,0.056701586537739636,0.9778911564625851,0.9863704691048373,0.7272727272727273
24,0.07058184019639949,0.9625850340136054,0.8950463225218382,0.7386363636363636
25,0.061120401921786596,0.9778911564625851,0.8946197667074475,0.75
26,0.048951256767160424,0.9829931972789115,0.8020056056874719,0.7727272727272727
27,0.07767045052283955,0.9693877551020408,0.9752677693984217,0.7386363636363636
28,0.08209136049142408,0.9710884353741497,1.0685525686395438,0.6931818181818182
29,0.06419422177880109,0.9812925170068028,0.9462407811714167,0.7045454545454546
30,0.056146387344516886,0.9761904761904762,1.0306294296910479,0.7159090909090909
31,0.059399988834829734,0.9744897959183674,1.1170116330666298,0.75
32,0.04118638905374053,0.9880952380952381,1.097944502123441,0.7045454545454546
33,0.041411932608582835,0.9846938775510204,0.9988401414725971,0.7159090909090909
34,0.04072204237771842,0.9863945578231292,1.0187329814176669,0.75
