epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,0.62969317207379,0.6224489795918368,0.5940850688652559,0.6590909090909091
2,0.43055858771589134,0.782312925170068,0.40397642739117146,0.8863636363636364
3,0.3204182113843913,0.8656462585034014,0.31115124230696395,0.875
4,0.2828961679914675,0.8843537414965986,0.3642989949915897,0.8863636363636364
5,0.24910519163117928,0.8962585034013606,0.4172895165287297,0.8863636363636364
6,0.2024082816807794,0.9251700680272109,0.42775285902263765,0.8863636363636364
7,0.14369507270095375,0.9574829931972789,0.400517620757455,0.9090909090909091
8,0.14036249484927046,0.9472789115646258,0.4119593001695731,0.8863636363636364
9,0.12061540825414427,0.9574829931972789,0.3464689771896122,0.8977272727272727
10,0.11191639913638839,0.9523809523809523,0.3741518625022515,0.8863636363636364
11,0.15200909397004134,0.9404761904761905,0.43359847230418713,0.8977272727272727
12,0.08035598698703313,0.9778911564625851,0.4277183971677335,0.9204545454545454
13,0.07069313547733956,0.9761904761904762,0.38375003326059826,0.8863636363636364
14,0.10338440210975035,0.9523809523809523,0.3989398813877911,0.9090909090909091
15,0.06476133479083394,0.9829931972789115,0.4566013087714964,0.8977272727272727
16,0.09381918410568056,0.9693877551020408,0.35587432046833617,0.8977272727272727
17,0.09994999468105815,0.9659863945578231,0.47603892247207114,0.8409090909090909
18,0.07162079094684616,0.9693877551020408,0.4110292930498955,0.9090909090909091
19,0.1009396117245525,0.9608843537414966,0.47467891984111205,0.8977272727272727
20,0.08428234932770942,0.9642857142857143,0.38451065192864253,0.8863636363636364
21,0.10205150607664085,0.9523809523809523,0.4117716820520317,0.8522727272727273
22,0.06165409253165363,0.9744897959183674,0.4303493817938447,0.8522727272727273
23,0.06045271929903973,0.9829931972789115,0.3920108861348126,0.8977272727272727
24,0.058474390333828036,0.9761904761904762,0.641899135614949,0.8636363636363636
25,0.053047796301137345,0.9863945578231292,0.5090549962531606,0.8636363636363636
26,0.036236406342635946,0.9897959183673469,0.5307676447925835,0.8522727272727273
27,0.07640138262276301,0.967687074829932,0.5150719135205939,0.8409090909090909
28,0.05218600659122321,0.9880952380952381,0.5773488516427444,0.8295454545454546
29,0.0454662867091336,0.9829931972789115,0.6533372031013145,0.8181818181818182
30,0.049483345664516086,0.9863945578231292,0.5035486772897209,0.8636363636363636
31,0.09209452883515908,0.967687074829932,0.5454597905686982,0.8636363636363636
32,0.02659194349234276,0.9897959183673469,0.458473615406092,0.8522727272727273
33,0.04798854119560149,0.9812925170068028,0.43037469384932014,0.875
