epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,0.6651788792676396,0.6078431372549019,0.6898514395579696,0.5
2,0.5262441229245631,0.7532679738562091,0.7191445659846067,0.5625
3,0.45680908800340164,0.7924836601307189,0.8181670065969229,0.515625
4,0.4129134865075934,0.8284313725490197,0.9507960337214172,0.53125
5,0.35364238727910846,0.8611111111111112,1.1193877453915775,0.53125
6,0.3278194185212449,0.8676470588235294,1.3048649919219315,0.484375
7,0.3021798223512722,0.8790849673202614,1.4014275246299803,0.515625
8,0.323582252061445,0.8709150326797386,1.4471106312703341,0.5
9,0.2880046948504458,0.8823529411764706,1.5094648043159395,0.5
10,0.2952085312035884,0.8709150326797386,1.5405090560670942,0.46875
11,0.29787769846715567,0.8643790849673203,1.6642645865213126,0.5
12,0.2778674032770438,0.8872549019607843,1.59571367315948,0.5
13,0.26058340398899094,0.8839869281045751,1.6980716646648943,0.53125
14,0.2328991318011985,0.9084967320261438,1.7682221825234592,0.484375
15,0.2456048677364985,0.9117647058823529,1.8770811690483242,0.5
16,0.27353881997074564,0.8823529411764706,1.6982310914900154,0.46875
17,0.24898757077631803,0.9035947712418301,1.6115499739535153,0.5
18,0.22648554721396733,0.9101307189542484,1.6460376575123519,0.5
19,0.23671365301489977,0.8986928104575164,1.6105676617007703,0.484375
20,0.2362531755542614,0.8937908496732027,1.7425003120442852,0.5
21,0.19229988629923633,0.923202614379085,1.6913834048900753,0.515625
22,0.24607309681406014,0.8937908496732027,1.8367625718237832,0.515625
23,0.211674080037031,0.9166666666666666,1.7136431760154665,0.515625
24,0.2125961253738329,0.9199346405228758,1.7841484227683395,0.53125
25,0.2350203855289603,0.9101307189542484,1.8288690745830536,0.53125
26,0.19338682941404578,0.9215686274509803,1.8088200348429382,0.5
27,0.20602807658876665,0.9101307189542484,1.8674511243589222,0.515625
28,0.20956781787190623,0.9248366013071896,1.868732557981275,0.515625
29,0.1928060593226547,0.9150326797385621,1.8141047363169491,0.53125
30,0.22485186670925103,0.9101307189542484,1.9112468392122537,0.484375
31,0.2126480504612475,0.9035947712418301,1.8428419334813952,0.5
