validation_dyad,best_epoch,best_validation_loss,best_validation_accuracy,final_train_window_loss,final_train_window_accuracy,best_checkpoint_participant_loss,best_checkpoint_participant_accuracy,best_checkpoint_window_loss,best_checkpoint_window_accuracy
J1,10,0.6778696294928511,0.6309523809523809,0.6703763365745544,0.6118243243243243,0.6778696294928511,0.6309523809523809,0.6812605261802673,0.5833333333333334
J2,5,0.6929980234357334,0.5113636363636364,0.6628945362811186,0.6156462585034014,0.6929980234357334,0.5113636363636364,0.6954724192619324,0.49772727272727274
J4,10,0.6724042664600458,0.6363636363636364,0.6682912780314075,0.6241496598639455,0.6724042664600458,0.6363636363636364,0.6769247651100159,0.5795454545454546
J5,9,0.6814947168215816,0.5227272727272727,0.6717338303319451,0.5976190476190476,0.6814947168215816,0.5227272727272727,0.6852561235427856,0.5431818181818182
J7,10,0.6856835061719843,0.5454545454545454,0.661529570128642,0.6326530612244898,0.6856835061719843,0.5454545454545454,0.6909722089767456,0.5159090909090909
J8,10,0.6870170088429898,0.609375,0.6607523302626765,0.6316993464052287,0.6870170088429898,0.609375,0.6945195198059082,0.534375
J10,10,0.682415793169098,0.5909090909090909,0.670842136331156,0.5965986394557823,0.682415793169098,0.5909090909090909,0.6867519021034241,0.5727272727272728
J15,9,0.684869268009843,0.5340909090909091,0.6603094551838985,0.6289115646258503,0.684869268009843,0.5340909090909091,0.6915461421012878,0.5159090909090909
