epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,0.5371475059539079,0.726,15.030985257842325,0.5
2,0.5019293089210987,0.754,13.968744473023849,0.5
3,0.42570800609886644,0.79,13.215244081887333,0.5
4,0.4242391137033701,0.796,28.413863452998076,0.5
5,0.4027161085605621,0.806,43.406785834919326,0.5
6,0.41090863466262817,0.782,21.717363487590443,0.5
7,0.3850715135037899,0.828,6.329222401434695,0.5
8,0.3457230262830853,0.856,1.5217139918611131,0.5
9,0.38378910019993784,0.846,27.11242448199879,0.5
10,0.36676035188138484,0.838,34.29570406133478,0.5
11,0.33145861443132163,0.846,36.300280235030435,0.5
12,0.42888793427497146,0.806,22.834401954304088,0.5
13,0.3159822556748986,0.876,8.43948163769462,0.5
14,0.32140625214204194,0.862,52.63569194620306,0.5
15,0.31787530314177276,0.88,44.00479683009061,0.5
16,0.3293285660818219,0.86,6.912581630728462,0.5
17,0.3594779730774462,0.842,5.493296159939333,0.5
18,0.3382190489489585,0.844,38.19259464740753,0.5
19,0.28796927906572817,0.896,38.683836969462305,0.5
20,0.3119156310055405,0.862,31.471236835826527,0.5
21,0.3218223417922854,0.87,36.66533811525865,0.5
22,0.3154836522974074,0.86,21.43862626769326,0.5
23,0.3173281550779939,0.838,4.085894727958393,0.5
