epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,12.476861221354163,0.5034013605442177,4.151513794225386,0.5113636363636364
2,1.6592497894042766,0.7721088435374149,3.617798597962054,0.5340909090909091
3,0.6453718223104744,0.8894557823129252,3.8966474269863367,0.5568181818181818
4,0.4955695744476505,0.9302721088435374,6.284235667416149,0.5113636363636364
5,0.5405398455996521,0.923469387755102,6.220897985001846,0.5227272727272727
6,0.19021807555557071,0.9642857142857143,8.070701364806155,0.5227272727272727
7,0.15781516981061594,0.9710884353741497,12.311297082765536,0.5227272727272727
8,0.7474049616694123,0.9217687074829932,13.372406293213498,0.5568181818181818
9,2.245014853488355,0.8826530612244898,17.40447903077372,0.5113636363636364
10,2.0262892616852906,0.8962585034013606,18.16918987103484,0.5227272727272727
11,1.9462528967979267,0.9149659863945578,18.393246667459607,0.5340909090909091
12,1.907947617916955,0.9285714285714286,25.55977312001315,0.48863636363636365
13,1.818247732003136,0.935374149659864,25.080517877062615,0.5681818181818182
14,0.6809622114394314,0.9778911564625851,29.47123178026893,0.5340909090909091
15,1.143811376293018,0.9744897959183674,36.89862957638649,0.4772727272727273
16,1.0816909550009315,0.967687074829932,42.35557974062183,0.5227272727272727
17,0.9698743576301966,0.9659863945578231,54.71237967095592,0.5454545454545454
