epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,0.7481248018895688,0.5425170068027211,0.6842067722569812,0.5113636363636364
2,0.5011019831662681,0.7670068027210885,0.4824496473778378,0.7954545454545454
3,0.3882778498160393,0.8401360544217688,0.468157283115116,0.7613636363636364
4,0.339926224344467,0.8571428571428571,0.5385751028291204,0.7272727272727273
5,0.2531606159537245,0.9013605442176871,0.700033916499127,0.6704545454545454
6,0.2220868788038691,0.9115646258503401,0.6973958095874299,0.7159090909090909
7,0.19248955835886047,0.9251700680272109,0.7132626961154694,0.7159090909090909
8,0.1482338062978546,0.9489795918367347,0.6381654689850454,0.7159090909090909
9,0.12763764484006226,0.95578231292517,0.8892244793400592,0.7159090909090909
10,0.1095745058054719,0.9608843537414966,0.6877927221992816,0.7045454545454546
11,0.11904015686112729,0.9574829931972789,0.884381389097226,0.6704545454545454
12,0.08855935749415701,0.9727891156462585,1.019884774122726,0.6363636363636364
13,0.0627724183208569,0.9846938775510204,0.9637309350285002,0.6818181818181818
14,0.07171782097113193,0.9795918367346939,1.0853345845190978,0.6590909090909091
15,0.08298487114756872,0.9693877551020408,1.1326125556899405,0.6590909090909091
16,0.07126348008364866,0.9778911564625851,0.9641193163724066,0.7272727272727273
17,0.08348263811468952,0.9710884353741497,0.9420970499684865,0.6931818181818182
18,0.08349038908903711,0.9693877551020408,0.9171912043926899,0.6931818181818182
19,0.07508114813736895,0.9710884353741497,1.4792066474593328,0.6590909090909091
20,0.10207843407849959,0.9693877551020408,1.0369131761200896,0.7159090909090909
21,0.0795161432322201,0.9642857142857143,1.0998903187415139,0.6704545454545454
22,0.03447045523984232,0.9897959183673469,1.0718059062703766,0.7272727272727273
23,0.06773325890839149,0.9710884353741497,1.4387875631112943,0.6022727272727273
24,0.055622238766593654,0.9761904761904762,1.237507327375087,0.625
25,0.0675557419580691,0.9744897959183674,1.3460106887558305,0.6704545454545454
26,0.05191927655829625,0.9812925170068028,1.1596058040264656,0.6931818181818182
27,0.0981886315476375,0.9642857142857143,1.0856163290286944,0.7045454545454546
28,0.06448975443996138,0.9795918367346939,1.0853059202292406,0.75
29,0.0863636036600819,0.9642857142857143,1.3622616023798897,0.6818181818181818
30,0.05138892493861164,0.9795918367346939,1.0460362118584188,0.7159090909090909
31,0.037310828603387386,0.9897959183673469,1.2480977220164442,0.7045454545454546
32,0.027511911905453015,0.9897959183673469,1.2334374037322546,0.7045454545454546
33,0.03860358145552485,0.9880952380952381,1.1916941220618107,0.7159090909090909
