epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,0.6350059553879459,0.6173469387755102,0.6161218055269935,0.5909090909090909
2,0.4330587500110775,0.7993197278911565,0.4015437066555023,0.8522727272727273
3,0.37397117950148934,0.8231292517006803,0.32020101975649595,0.875
4,0.2984783664523136,0.8758503401360545,0.21716916671192105,0.9318181818181818
5,0.25961773462124726,0.891156462585034,0.24619725871492515,0.9090909090909091
6,0.22793569338355898,0.9166666666666666,0.32981326461727306,0.8636363636363636
7,0.1883648355668854,0.923469387755102,0.3548836253519932,0.8636363636363636
8,0.17730461512011203,0.9319727891156463,0.27851919939381664,0.8977272727272727
9,0.1571859630691141,0.935374149659864,0.2913319811076773,0.8977272727272727
10,0.12606894761996287,0.95578231292517,0.274931963091314,0.8863636363636364
11,0.16880945848589318,0.9302721088435374,0.31174705519383267,0.8522727272727273
12,0.12365519199092702,0.9455782312925171,0.4845454433869401,0.8409090909090909
13,0.12075940883388983,0.9523809523809523,0.31452365400565957,0.8863636363636364
14,0.14280685191288223,0.9421768707482994,0.43475143316291825,0.8522727272727273
15,0.10351527352313682,0.9625850340136054,0.32305902266075875,0.8977272727272727
16,0.07415537360382858,0.9795918367346939,0.24324754340870475,0.8977272727272727
17,0.08755775338498524,0.967687074829932,0.3702344186736313,0.8409090909090909
18,0.09353926898115694,0.967687074829932,0.3082096045843421,0.8977272727272727
19,0.10204830472587234,0.9540816326530612,0.47141966727477586,0.8295454545454546
20,0.07659214094222197,0.9727891156462585,0.38976421356015967,0.8295454545454546
21,0.07862718108427995,0.9778911564625851,0.6763117348918141,0.7613636363636364
22,0.0751512215295957,0.9710884353741497,0.41031372371071484,0.8522727272727273
23,0.058881538977866694,0.9812925170068028,0.7236710453408622,0.7386363636363636
24,0.04686585049206101,0.9863945578231292,0.5281872959894827,0.7727272727272727
25,0.08160563049513053,0.9710884353741497,0.5983844181305771,0.7727272727272727
26,0.06359308223335308,0.9778911564625851,0.599507022914953,0.7727272727272727
27,0.08813754614046815,0.967687074829932,0.4539160537268882,0.8409090909090909
28,0.08376064861619363,0.9744897959183674,0.7218522261226265,0.7840909090909091
29,0.09694295643695565,0.9540816326530612,0.4203517809718588,0.8409090909090909
30,0.0674259950771006,0.9778911564625851,0.9205956798792944,0.7613636363636364
31,0.09485873661334791,0.9710884353741497,0.5786479688646399,0.8068181818181818
32,0.05651857298598275,0.9761904761904762,0.5254620292597049,0.8295454545454546
33,0.040986155161206836,0.9863945578231292,0.5281030979523084,0.8522727272727273
34,0.04048026994429029,0.9863945578231292,0.5701828993676993,0.8181818181818182
