epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,0.75169961083503,0.5272108843537415,0.6825513609431006,0.5909090909090909
2,0.5363132882685888,0.7380952380952381,0.49090850522572343,0.8181818181818182
3,0.38366456644064717,0.8333333333333334,0.5581620232286778,0.6818181818181818
4,0.31657951896009195,0.8503401360544217,0.49276600837368856,0.7954545454545454
5,0.27186552790899565,0.8860544217687075,0.4873504293235866,0.7954545454545454
6,0.22574321412145584,0.9149659863945578,0.41726655343716795,0.8181818181818182
7,0.21303508422008025,0.923469387755102,0.44010869976641104,0.8181818181818182
8,0.16607987477212866,0.9370748299319728,0.583235340192914,0.7840909090909091
9,0.16589582075331627,0.9336734693877551,0.44149663724767213,0.8636363636363636
10,0.10471953360530545,0.9659863945578231,0.43912195515374397,0.8522727272727273
11,0.13842531628819613,0.9438775510204082,0.4925049433315342,0.8409090909090909
12,0.09829893228827602,0.9642857142857143,0.5844256785798776,0.7954545454545454
13,0.07825291170627766,0.9761904761904762,0.44868088985954685,0.8295454545454546
14,0.0745280989009238,0.9778911564625851,0.5425591755192727,0.8409090909090909
15,0.11353180682843751,0.9659863945578231,0.657318900572136,0.7954545454545454
16,0.11145147229206263,0.9625850340136054,0.7991021296369251,0.7840909090909091
17,0.07714913417343652,0.9761904761904762,0.7002416838923554,0.7613636363636364
18,0.06346009994111995,0.9778911564625851,0.6180470956235447,0.8181818181818182
19,0.04946529341089067,0.9897959183673469,0.6353967672674282,0.8409090909090909
20,0.06761278882275255,0.9710884353741497,0.6317973529287635,0.8181818181818182
21,0.09192054067061937,0.9574829931972789,0.8753260351103646,0.7386363636363636
22,0.0822912198525052,0.9693877551020408,0.6025359644607472,0.8295454545454546
23,0.05968124792789054,0.9778911564625851,0.6263345837360248,0.8068181818181818
24,0.07311158961708322,0.9761904761904762,0.8120860494673252,0.8068181818181818
25,0.05850493700564294,0.9710884353741497,0.7079112486045976,0.7727272727272727
26,0.0662955259555502,0.967687074829932,0.6343758218307894,0.8409090909090909
27,0.062338331595815456,0.9795918367346939,0.8751877210584511,0.7840909090909091
28,0.06045668007724077,0.9829931972789115,0.6846836047188845,0.8068181818181818
29,0.05390828293433032,0.9812925170068028,0.8755113524649377,0.7386363636363636
30,0.04778730567801288,0.9829931972789115,0.749894370414867,0.8181818181818182
31,0.044494518522171136,0.9829931972789115,0.8735140151958066,0.75
32,0.059417230550693326,0.9744897959183674,0.7832131840987131,0.7840909090909091
33,0.06409944625171984,0.9761904761904762,0.833097211418631,0.7727272727272727
34,0.040479366332583845,0.9829931972789115,0.8353400476864242,0.8409090909090909
35,0.037888436881521374,0.9846938775510204,0.8257339608098846,0.8181818181818182
36,0.06801010196844101,0.9761904761904762,0.9158679387460738,0.7840909090909091
