epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,0.5928681067818281,0.673469387755102,0.8772978423671289,0.5
2,0.4249069980237962,0.8061224489795918,0.7367848374626853,0.6363636363636364
3,0.3415344369844819,0.8418367346938775,0.9588470350612294,0.5568181818181818
4,0.29270429116337987,0.8792517006802721,0.7475142008201643,0.6818181818181818
5,0.2484612267212562,0.9013605442176871,1.5404541036960753,0.6477272727272727
6,0.1970715016953419,0.9217687074829932,2.0325690780512313,0.6590909090909091
7,0.18848420422109236,0.923469387755102,2.2835422947325488,0.5568181818181818
8,0.13357891684808282,0.9506802721088435,2.7103998092087833,0.5568181818181818
9,0.12395872440043405,0.9574829931972789,3.0758203656666656,0.6136363636363636
10,0.09595555578656241,0.9710884353741497,1.5470142598602583,0.6931818181818182
11,0.14830895192144267,0.9336734693877551,1.6237432154064828,0.6363636363636364
12,0.10862260367396623,0.9574829931972789,2.6356101246042685,0.6136363636363636
13,0.08174678131070409,0.9710884353741497,2.0193737906149845,0.6590909090909091
14,0.07509914843502061,0.9744897959183674,2.0197568376633255,0.6590909090909091
15,0.0817359172880945,0.9642857142857143,2.345653542656113,0.6477272727272727
16,0.07316498633528161,0.9795918367346939,2.1698952012441377,0.6590909090909091
17,0.08125023947412752,0.9710884353741497,2.190940019420602,0.6477272727272727
18,0.07223403704397645,0.9795918367346939,2.9535567604682664,0.5909090909090909
19,0.06966206614634095,0.9710884353741497,3.0641638589176265,0.6022727272727273
20,0.07531118997873391,0.9727891156462585,3.6045015696436167,0.5340909090909091
21,0.05844377447860109,0.9812925170068028,2.328967685218562,0.6818181818181818
22,0.06712286243842124,0.9693877551020408,2.6771630912341853,0.6363636363636364
23,0.05945106660325035,0.9744897959183674,2.001224016897719,0.625
24,0.0652629164037442,0.9710884353741497,2.9325198097662493,0.6363636363636364
25,0.053619976462695854,0.9761904761904762,1.8045687964186072,0.6477272727272727
26,0.05898865483296894,0.9778911564625851,3.373237130655484,0.5909090909090909
27,0.06083506311881051,0.9778911564625851,3.548712006664242,0.5909090909090909
28,0.07209829058242545,0.9693877551020408,2.8107841367071327,0.6363636363636364
29,0.05809814834210061,0.9812925170068028,2.9038475111804227,0.5909090909090909
30,0.06386976609981342,0.9727891156462585,2.782974637875503,0.6363636363636364
31,0.061872080328442214,0.9710884353741497,3.313039873874831,0.625
32,0.02873798163951122,0.9948979591836735,3.2164686374704945,0.6136363636363636
