validation_dyad,best_epoch,best_validation_loss,best_validation_accuracy,final_train_loss,final_train_accuracy,final_validation_loss,final_validation_accuracy
J1,14,0.17601278446437346,0.9404761904761905,0.2020893643426904,0.9239864864864865,0.17765021931734823,0.9047619047619048
J2,3,0.4465821791778911,0.8522727272727273,0.22721539290153048,0.9064625850340136,0.9674753554334695,0.75
J4,7,0.2658377269875597,0.8863636363636364,0.18144193709888148,0.9251700680272109,0.3672869308132001,0.9090909090909091
J5,11,0.2449106842872094,0.9090909090909091,0.16620975879827185,0.9421768707482994,0.2749657897511497,0.9204545454545454
J7,13,0.34023697386411106,0.8181818181818182,0.1589301859355709,0.9268707482993197,0.8612937509632584,0.7613636363636364
J8,31,0.3505518428282812,0.859375,0.1225442986475898,0.9526143790849673,0.4434612125332933,0.859375
J10,13,0.14881466054463421,0.9545454545454546,0.1888914763631274,0.9251700680272109,0.28822656437180494,0.9318181818181818
J15,20,0.18557996460003778,0.9318181818181818,0.21315035564812268,0.9030612244897959,0.30550371821895667,0.9204545454545454
