validation_dyad,best_epoch,best_validation_loss,best_validation_accuracy,final_train_loss,final_train_accuracy,final_validation_loss,final_validation_accuracy
J1,3,3.030851859776747,0.5714285714285714,0.9757318637215441,0.9712837837837838,43.595718390884855,0.6190476190476191
J2,2,3.856176207646389,0.5681818181818182,1.3625872817881408,0.9693877551020408,33.54543575915423,0.5568181818181818
J4,3,4.1972050287506795,0.5,0.10277530315390174,0.9914965986394558,37.13910839232531,0.5340909090909091
J5,2,2.7740356627513063,0.5795454545454546,0.38296786135339983,0.9744897959183674,30.36569271575321,0.625
J7,2,3.9444531713697044,0.5340909090909091,2.66438496548216e-05,1.0,6.192514135449363,0.5113636363636364
J8,2,3.396566697396338,0.5,1.035471591723993,0.9624183006535948,41.52496774494648,0.484375
J10,2,3.2050527931318027,0.5,1.1129261054481865,0.9625850340136054,39.38562590696595,0.5454545454545454
J15,2,4.281148179095577,0.5113636363636364,1.1202856439074969,0.9642857142857143,56.549448013305664,0.5909090909090909
