validation_dyad,best_epoch,best_validation_loss,best_validation_accuracy,final_train_window_loss,final_train_window_accuracy,best_checkpoint_participant_loss,best_checkpoint_participant_accuracy,best_checkpoint_window_loss,best_checkpoint_window_accuracy
J1,5,0.25456117696117025,0.9642857142857143,0.3382141433857583,0.8614864864864865,0.25456117696117025,0.9642857142857143,0.30681073665618896,0.8761904761904762
J2,7,0.2972260934172616,0.875,0.30048403214840663,0.8714285714285714,0.2972260934172616,0.875,0.44837328791618347,0.8227272727272728
J4,8,0.2825581033923099,0.8977272727272727,0.27485905372772085,0.8812925170068027,0.2825581033923099,0.8977272727272727,0.4156922698020935,0.8363636363636363
J5,9,0.29191979934244167,0.8863636363636364,0.29365488090077224,0.8765306122448979,0.29191979934244167,0.8863636363636364,0.43654054403305054,0.8181818181818182
J7,5,0.47791639230623717,0.8181818181818182,0.2762600609842612,0.8836734693877552,0.47791639230623717,0.8181818181818182,0.5903736352920532,0.7318181818181818
J8,4,0.49316854212173444,0.796875,0.2769472659656815,0.8892156862745098,0.49316854212173444,0.796875,0.5779597759246826,0.7
J10,8,0.1894039589896326,0.9431818181818182,0.3349304457505544,0.8534013605442177,0.1894039589896326,0.9431818181818182,0.23473143577575684,0.9045454545454545
J15,8,0.2980434613168809,0.8636363636363636,0.31790096309720256,0.8717687074829932,0.2980434613168809,0.8636363636363636,0.3958384394645691,0.8363636363636363
