epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,0.683750427853899,0.5697278911564626,0.7217549945820462,0.5
2,0.5197374326538067,0.7414965986394558,0.68650308014317,0.5340909090909091
3,0.46613633057393994,0.7959183673469388,0.6459984952075914,0.6136363636363636
4,0.43095133187515394,0.8231292517006803,0.6533239043571732,0.6022727272727273
5,0.39125123460377964,0.8367346938775511,0.6277476941997354,0.6590909090909091
6,0.37596311715437847,0.8452380952380952,0.7103583579036322,0.625
7,0.32492257255528656,0.8741496598639455,0.7332635240798647,0.5795454545454546
8,0.2946659662589735,0.8962585034013606,0.8101056827740236,0.6136363636363636
9,0.3216370292970923,0.8809523809523809,0.7830163836479187,0.6590909090909091
10,0.2800896915474108,0.891156462585034,0.8583710207180544,0.6363636363636364
11,0.2724307401384525,0.9081632653061225,0.8339391259307211,0.6136363636363636
12,0.2901364338527225,0.8775510204081632,0.7907986749302257,0.6477272727272727
13,0.2711900570018052,0.8996598639455783,0.8925122273239222,0.6363636363636364
14,0.2350887021106877,0.9081632653061225,0.875084769658067,0.6590909090909091
15,0.2645609019653631,0.8996598639455783,0.8669652369889346,0.6590909090909091
16,0.25032515182210524,0.8979591836734694,0.9207330735569651,0.6704545454545454
17,0.2237975167959523,0.9132653061224489,0.9290066225962206,0.6590909090909091
18,0.24757354061410694,0.9064625850340136,0.958517253737558,0.6590909090909091
19,0.2515719946423153,0.8928571428571429,0.9942795365032825,0.6590909090909091
20,0.22300542437560147,0.9081632653061225,0.9482251829044386,0.6704545454545454
21,0.23069161987945844,0.9064625850340136,0.9453989487480033,0.6704545454545454
22,0.22117139822581694,0.9132653061224489,0.9984562420709566,0.6477272727272727
23,0.21853503500718027,0.9115646258503401,0.9619178712706674,0.6704545454545454
24,0.21413793035649828,0.9013605442176871,0.8780912541869011,0.6931818181818182
25,0.19996809110213323,0.9081632653061225,0.9664159146222201,0.625
26,0.2037104702329732,0.9183673469387755,1.0048565668138592,0.625
27,0.21730823661549156,0.9132653061224489,0.9723835590888154,0.6363636363636364
28,0.23094142343037996,0.9030612244897959,0.9242165130986408,0.6590909090909091
29,0.23214941770060077,0.9013605442176871,0.9606034093621102,0.6363636363636364
30,0.20562531378002977,0.9047619047619048,0.925328067080541,0.6363636363636364
31,0.23388566011974754,0.9064625850340136,0.9721310932866551,0.6704545454545454
32,0.2385104706948053,0.8996598639455783,0.9975283196703955,0.6590909090909091
33,0.17440453050563073,0.935374149659864,0.9857098895379088,0.6818181818181818
34,0.23430212577852438,0.8928571428571429,1.0268382890657946,0.6704545454545454
35,0.19147834391135177,0.923469387755102,1.1240924955769018,0.625
