validation_dyad,best_epoch,best_validation_loss,best_validation_accuracy,final_train_loss,final_train_accuracy,final_validation_loss,final_validation_accuracy
J1,11,0.16648922049041306,0.9523809523809523,0.1646707969689364,0.9375,0.7941266679803708,0.75
J2,3,0.4464300402694128,0.8295454545454546,0.22759218868121606,0.9013605442176871,0.872270562432029,0.7386363636363636
J4,7,0.2835900126956403,0.8977272727272727,0.17227566674221814,0.935374149659864,0.3954343788156455,0.8977272727272727
J5,16,0.2704408715733073,0.875,0.16706597502066178,0.923469387755102,0.9351022937440906,0.7045454545454546
J7,13,0.34232064107940957,0.8409090909090909,0.17270823184331105,0.9115646258503401,0.7065917938863012,0.8181818181818182
J8,31,0.3418899698590394,0.875,0.12725039610452418,0.946078431372549,0.6169743746286258,0.78125
J10,8,0.13613606595688246,0.9545454545454546,0.1984071634966424,0.9200680272108843,0.4275473856925435,0.9090909090909091
J15,32,0.2223289521749724,0.9090909090909091,0.12660282162662762,0.9608843537414966,0.8204656366347494,0.7954545454545454
