epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,0.7330206984503044,0.5016891891891891,0.6509417657341275,0.7142857142857143
2,0.47340619394152955,0.785472972972973,0.4324248942236106,0.7857142857142857
3,0.4065558211185743,0.8125,0.482934862286562,0.75
4,0.2841717303743133,0.8733108108108109,0.5277814509435779,0.75
5,0.2567610863070759,0.8851351351351351,0.4435844771741402,0.8095238095238095
6,0.20422316285643122,0.9172297297297297,0.6765298748477584,0.7142857142857143
7,0.20023650188955502,0.9273648648648649,0.5824533667237985,0.7619047619047619
8,0.18557718202213733,0.9375,0.7454448306400862,0.7261904761904762
9,0.16636134996676716,0.9408783783783784,0.6124819293618202,0.7619047619047619
10,0.12904574651809134,0.9459459459459459,0.7248399009307226,0.75
11,0.11682084575688743,0.9577702702702703,0.6880976075217837,0.7738095238095238
12,0.09085027873004799,0.9780405405405406,0.7307364906938303,0.7619047619047619
13,0.08577849833150017,0.972972972972973,0.806738736462735,0.7142857142857143
14,0.08920047146573386,0.9594594594594594,0.7441286561744553,0.75
15,0.09755636014380946,0.9611486486486487,0.7685711347897138,0.7619047619047619
16,0.08139784348428736,0.9746621621621622,0.9715425741991827,0.6785714285714286
17,0.07697374153242374,0.9797297297297297,0.7721842365516793,0.75
18,0.08095301907399738,0.9628378378378378,0.7506716587979879,0.7619047619047619
19,0.07414886399685103,0.9712837837837838,0.792663074453317,0.75
20,0.05222165634984629,0.981418918918919,0.8389006866408246,0.75
21,0.06022194007673042,0.9831081081081081,0.8946320162642569,0.7619047619047619
22,0.05469805362861587,0.9797297297297297,1.1517570442852698,0.7380952380952381
23,0.08446898645964925,0.9679054054054054,1.087673739020136,0.7142857142857143
24,0.07457484537602845,0.9679054054054054,1.0435886105544687,0.7619047619047619
25,0.06560263036246053,0.9763513513513513,0.9657025259609023,0.7380952380952381
26,0.04417850955362794,0.9864864864864865,1.128685524110638,0.7380952380952381
27,0.04949243051837707,0.9797297297297297,1.0375860013245117,0.75
28,0.07959392313817851,0.972972972972973,1.0714189706458932,0.7142857142857143
29,0.04674007131181399,0.981418918918919,1.1638678183025193,0.7261904761904762
30,0.04271726428140402,0.9847972972972973,1.1567023715802602,0.7261904761904762
31,0.05116934095656541,0.9864864864864865,1.097804773066725,0.75
32,0.04280868936940517,0.9881756756756757,0.9663525828648181,0.7857142857142857
